date,time,tide_height,tide_ht,date_time
2023-02-04,21:36,-0.306,L,2023-02-04 21:36
2023-02-05,03:24,2.572,H,2023-02-05 03:24
2023-02-05,09:24,0.346,L,2023-02-05 09:24
2023-02-05,15:36,3.343,H,2023-02-05 15:36
2023-02-05,21:54,0.177,L,2023-02-05 21:54
2023-02-06,04:06,3.149,H,2023-02-06 04:06
2023-02-06,10:06,0.422,L,2023-02-06 10:06
2023-02-06,16:06,3.469,H,2023-02-06 16:06
2023-02-06,22:24,0.076,L,2023-02-06 22:24
2023-02-07,04:42,3.178,H,2023-02-07 04:42
2023-02-07,10:36,0.544,L,2023-02-07 10:36
2023-02-07,16:48,3.784,H,2023-02-07 16:48
2023-02-07,23:06,0.521,L,2023-02-07 23:06
2023-02-08,05:24,3.363,H,2023-02-08 05:24
2023-02-08,11:24,0.389,L,2023-02-08 11:24
2023-02-08,17:30,3.361,H,2023-02-08 17:30
2023-02-08,23:36,0.1,L,2023-02-08 23:36
2023-02-09,05:48,3.158,H,2023-02-09 05:48
2023-02-09,11:48,0.172,L,2023-02-09 11:48
2023-02-09,17:54,3.404,H,2023-02-09 17:54
2023-02-10,00:12,0.273,L,2023-02-10 00:12
2023-02-10,06:24,3.557,H,2023-02-10 06:24
2023-02-10,12:30,0.478,L,2023-02-10 12:30
2023-02-10,18:30,3.427,H,2023-02-10 18:30
2023-02-11,00:54,0.326,L,2023-02-11 00:54
2023-02-11,06:48,3.356,H,2023-02-11 06:48
2023-02-11,13:18,0.236,L,2023-02-11 13:18
2023-02-11,19:24,3.139,H,2023-02-11 19:24
2023-02-12,01:30,0.296,L,2023-02-12 01:30
2023-02-12,07:48,3.303,H,2023-02-12 07:48
2023-02-12,14:00,0.375,L,2023-02-12 14:00
2023-02-12,20:06,3.101,H,2023-02-12 20:06
2023-02-13,02:12,0.414,L,2023-02-13 02:12
2023-02-13,08:30,3.377,H,2023-02-13 08:30
2023-02-13,14:54,0.536,L,2023-02-13 14:54
2023-02-13,21:00,3.254,H,2023-02-13 21:00
2023-02-14,03:12,0.795,L,2023-02-14 03:12
2023-02-14,09:12,3.655,H,2023-02-14 09:12
2023-02-14,15:48,0.574,L,2023-02-14 15:48
2023-02-14,21:54,3.076,H,2023-02-14 21:54
2023-02-15,04:06,0.536,L,2023-02-15 04:06
2023-02-15,10:24,3.409,H,2023-02-15 10:24
2023-02-15,16:48,0.205,L,2023-02-15 16:48
2023-02-15,23:12,3.106,H,2023-02-15 23:12
2023-02-16,05:12,0.607,L,2023-02-16 05:12
2023-02-16,11:24,3.53,H,2023-02-16 11:24
2023-02-16,17:54,0.167,L,2023-02-16 17:54
2023-02-17,00:18,3.086,H,2023-02-17 00:18
2023-02-17,06:00,0.423,L,2023-02-17 06:00
2023-02-17,12:36,3.881,H,2023-02-17 12:36
2023-02-17,19:12,0.148,L,2023-02-17 19:12
2023-02-18,01:00,3.236,H,2023-02-18 01:00
2023-02-18,07:12,0.091,L,2023-02-18 07:12
2023-02-18,13:42,3.893,H,2023-02-18 13:42
2023-02-18,20:06,-0.07,L,2023-02-18 20:06
2023-02-19,02:12,3.425,H,2023-02-19 02:12
2023-02-19,08:30,-0.078,L,2023-02-19 08:30
2023-02-19,14:24,3.84,H,2023-02-19 14:24
2023-02-19,21:00,-0.464,L,2023-02-19 21:00
2023-02-20,03:06,3.671,H,2023-02-20 03:06
2023-02-20,09:12,-0.066,L,2023-02-20 09:12
2023-02-20,15:24,4.177,H,2023-02-20 15:24
2023-02-20,21:48,-0.353,L,2023-02-20 21:48
2023-02-21,03:54,3.83,H,2023-02-21 03:54
2023-02-21,10:06,-0.235,L,2023-02-21 10:06
2023-02-21,16:18,4.145,H,2023-02-21 16:18
2023-02-21,22:36,-0.321,L,2023-02-21 22:36
2023-02-22,04:42,3.993,H,2023-02-22 04:42
2023-02-22,10:54,-0.248,L,2023-02-22 10:54
2023-02-22,17:12,4.039,H,2023-02-22 17:12
2023-02-22,23:12,-0.334,L,2023-02-22 23:12
2023-02-23,05:36,3.823,H,2023-02-23 05:36
2023-02-23,11:42,-0.224,L,2023-02-23 11:42
2023-02-23,17:54,3.816,H,2023-02-23 17:54
2023-02-24,00:06,-0.094,L,2023-02-24 00:06
2023-02-24,06:30,3.837,H,2023-02-24 06:30
2023-02-24,12:30,0.01,L,2023-02-24 12:30
2023-02-24,18:42,3.415,H,2023-02-24 18:42
2023-02-25,00:54,0.085,L,2023-02-25 00:54
2023-02-25,07:00,3.642,H,2023-02-25 07:00
2023-02-25,13:30,-0.081,L,2023-02-25 13:30
2023-02-25,19:42,3.235,H,2023-02-25 19:42
2023-02-26,01:42,0.125,L,2023-02-26 01:42
2023-02-26,08:06,3.448,H,2023-02-26 08:06
2023-02-26,14:18,0.22,L,2023-02-26 14:18
2023-02-26,20:24,3.214,H,2023-02-26 20:24
2023-02-27,02:48,0.498,L,2023-02-27 02:48
2023-02-27,08:54,3.506,H,2023-02-27 08:54
2023-02-27,15:18,0.493,L,2023-02-27 15:18
2023-02-27,21:48,3.111,H,2023-02-27 21:48
2023-02-28,03:36,0.782,L,2023-02-28 03:36
2023-02-28,09:54,3.476,H,2023-02-28 09:54
2023-02-28,16:12,0.721,L,2023-02-28 16:12
2023-02-28,22:42,3.125,H,2023-02-28 22:42
2023-03-01,04:42,0.978,L,2023-03-01 04:42
2023-03-01,11:00,3.265,H,2023-03-01 11:00
2023-03-01,17:30,0.509,L,2023-03-01 17:30
2023-03-01,23:48,2.888,H,2023-03-01 23:48
2023-03-02,05:36,0.824,L,2023-03-02 05:36
2023-03-02,12:06,3.333,H,2023-03-02 12:06
2023-03-02,18:48,0.706,L,2023-03-02 18:48
2023-03-03,00:42,3.068,H,2023-03-03 00:42
2023-03-03,06:54,0.758,L,2023-03-03 06:54
2023-03-03,13:00,3.292,H,2023-03-03 13:00
2023-03-03,19:36,0.629,L,2023-03-03 19:36
2023-03-04,01:48,3.055,H,2023-03-04 01:48
2023-03-04,07:36,0.922,L,2023-03-04 07:36
2023-03-04,14:06,3.577,H,2023-03-04 14:06
2023-03-04,20:24,0.749,L,2023-03-04 20:24
2023-03-05,02:24,3.238,H,2023-03-05 02:24
2023-03-05,08:30,0.909,L,2023-03-05 08:30
2023-03-05,14:30,3.431,H,2023-03-05 14:30
2023-03-05,20:54,0.428,L,2023-03-05 20:54
2023-03-06,02:54,3.138,H,2023-03-06 02:54
2023-03-06,09:06,0.423,L,2023-03-06 09:06
2023-03-06,15:12,3.419,H,2023-03-06 15:12
2023-03-06,21:18,0.354,L,2023-03-06 21:18
2023-03-07,03:36,3.455,H,2023-03-07 03:36
2023-03-07,09:36,0.646,L,2023-03-07 09:36
2023-03-07,15:36,3.771,H,2023-03-07 15:36
2023-03-07,22:06,0.405,L,2023-03-07 22:06
2023-03-08,04:12,3.54,H,2023-03-08 04:12
2023-03-08,10:18,0.483,L,2023-03-08 10:18
2023-03-08,16:24,3.633,H,2023-03-08 16:24
2023-03-08,22:30,0.423,L,2023-03-08 22:30
2023-03-09,04:42,3.7,H,2023-03-09 04:42
2023-03-09,10:54,0.432,L,2023-03-09 10:54
2023-03-09,17:00,3.618,H,2023-03-09 17:00
2023-03-09,23:00,0.391,L,2023-03-09 23:00
2023-03-10,05:18,3.714,H,2023-03-10 05:18
2023-03-10,11:30,0.269,L,2023-03-10 11:30
2023-03-10,17:42,3.56,H,2023-03-10 17:42
2023-03-10,23:42,0.423,L,2023-03-10 23:42
2023-03-11,05:48,3.743,H,2023-03-11 05:48
2023-03-11,12:18,0.357,L,2023-03-11 12:18
2023-03-11,18:18,3.599,H,2023-03-11 18:18
2023-03-12,00:24,0.538,L,2023-03-12 00:24
2023-03-12,06:30,3.773,H,2023-03-12 06:30
2023-03-12,12:42,0.468,L,2023-03-12 12:42
2023-03-12,19:00,3.592,H,2023-03-12 19:00
2023-03-13,01:06,0.612,L,2023-03-13 01:06
2023-03-13,07:12,3.64,H,2023-03-13 07:12
2023-03-13,13:36,0.382,L,2023-03-13 13:36
2023-03-13,19:42,3.3,H,2023-03-13 19:42
2023-03-14,01:48,0.64,L,2023-03-14 01:48
2023-03-14,08:00,3.713,H,2023-03-14 08:00
2023-03-14,14:24,0.607,L,2023-03-14 14:24
2023-03-14,20:42,3.588,H,2023-03-14 20:42
2023-03-15,02:54,0.981,L,2023-03-15 02:54
2023-03-15,08:48,3.826,H,2023-03-15 08:48
2023-03-15,15:24,0.524,L,2023-03-15 15:24
2023-03-15,21:36,3.175,H,2023-03-15 21:36
2023-03-16,03:42,0.691,L,2023-03-16 03:42
2023-03-16,10:00,3.632,H,2023-03-16 10:00
2023-03-16,16:36,0.497,L,2023-03-16 16:36
2023-03-16,22:48,3.208,H,2023-03-16 22:48
2023-03-17,04:54,0.63,L,2023-03-17 04:54
2023-03-17,11:06,3.605,H,2023-03-17 11:06
2023-03-17,17:42,0.305,L,2023-03-17 17:42
2023-03-18,00:00,3.431,H,2023-03-18 00:00
2023-03-18,06:00,0.602,L,2023-03-18 06:00
2023-03-18,12:24,3.889,H,2023-03-18 12:24
2023-03-18,18:36,0.144,L,2023-03-18 18:36
2023-03-19,01:00,3.577,H,2023-03-19 01:00
2023-03-19,07:06,0.305,L,2023-03-19 07:06
2023-03-19,13:24,3.945,H,2023-03-19 13:24
2023-03-19,19:42,-0.142,L,2023-03-19 19:42
2023-03-20,01:54,3.429,H,2023-03-20 01:54
2023-03-20,08:00,-0.247,L,2023-03-20 08:00
2023-03-20,14:18,3.8,H,2023-03-20 14:18
2023-03-20,20:36,-0.327,L,2023-03-20 20:36
2023-03-21,02:42,3.575,H,2023-03-21 02:42
2023-03-21,09:00,-0.342,L,2023-03-21 09:00
2023-03-21,15:06,3.837,H,2023-03-21 15:06
2023-03-21,21:18,-0.31,L,2023-03-21 21:18
2023-03-22,03:30,3.824,H,2023-03-22 03:30
2023-03-22,09:48,-0.405,L,2023-03-22 09:48
2023-03-22,16:00,3.809,H,2023-03-22 16:00
2023-03-22,22:12,-0.346,L,2023-03-22 22:12
2023-03-23,04:18,3.861,H,2023-03-23 04:18
2023-03-23,10:30,-0.324,L,2023-03-23 10:30
2023-03-23,16:48,3.936,H,2023-03-23 16:48
2023-03-23,22:54,-0.014,L,2023-03-23 22:54
2023-03-24,05:00,4.045,H,2023-03-24 05:00
2023-03-24,11:24,-0.197,L,2023-03-24 11:24
2023-03-24,17:30,3.734,H,2023-03-24 17:30
2023-03-24,23:42,-0.062,L,2023-03-24 23:42
2023-03-25,05:54,3.792,H,2023-03-25 05:54
2023-03-25,12:06,-0.109,L,2023-03-25 12:06
2023-03-25,18:30,3.521,H,2023-03-25 18:30
2023-03-26,00:30,0.185,L,2023-03-26 00:30
2023-03-26,06:30,3.776,H,2023-03-26 06:30
2023-03-26,12:48,0.288,L,2023-03-26 12:48
2023-03-26,19:06,3.414,H,2023-03-26 19:06
2023-03-27,01:06,0.431,L,2023-03-27 01:06
2023-03-27,07:24,3.508,H,2023-03-27 07:24
2023-03-27,13:42,0.096,L,2023-03-27 13:42
2023-03-27,20:06,3.07,H,2023-03-27 20:06
2023-03-28,02:06,0.598,L,2023-03-28 02:06
2023-03-28,08:18,3.335,H,2023-03-28 08:18
2023-03-28,14:48,0.376,L,2023-03-28 14:48
2023-03-28,21:00,2.921,H,2023-03-28 21:00
2023-03-29,03:06,0.756,L,2023-03-29 03:06
2023-03-29,09:24,3.153,H,2023-03-29 09:24
2023-03-29,15:42,0.484,L,2023-03-29 15:42
2023-03-29,22:00,2.855,H,2023-03-29 22:00
2023-03-30,04:12,0.906,L,2023-03-30 04:12
2023-03-30,10:06,3.195,H,2023-03-30 10:06
2023-03-30,17:00,0.506,L,2023-03-30 17:00
2023-03-30,23:06,2.699,H,2023-03-30 23:06
2023-03-31,05:18,0.704,L,2023-03-31 05:18
2023-03-31,11:18,2.911,H,2023-03-31 11:18
2023-03-31,17:48,0.428,L,2023-03-31 17:48
2023-04-01,00:12,2.876,H,2023-04-01 00:12
2023-04-01,06:00,0.927,L,2023-04-01 06:00
2023-04-01,12:18,3.272,H,2023-04-01 12:18
2023-04-01,18:54,0.678,L,2023-04-01 18:54
2023-04-02,00:54,3.096,H,2023-04-02 00:54
2023-04-02,06:54,0.824,L,2023-04-02 06:54
2023-04-02,13:00,3.21,H,2023-04-02 13:00
2023-04-02,19:30,0.52,L,2023-04-02 19:30
2023-04-03,01:42,3.134,H,2023-04-03 01:42
2023-04-03,07:48,0.542,L,2023-04-03 07:48
2023-04-03,14:00,3.261,H,2023-04-03 14:00
2023-04-03,20:18,0.295,L,2023-04-03 20:18
2023-04-04,02:30,3.29,H,2023-04-04 02:30
2023-04-04,08:36,0.368,L,2023-04-04 08:36
2023-04-04,14:42,3.362,H,2023-04-04 14:42
2023-04-04,20:48,0.308,L,2023-04-04 20:48
2023-04-05,02:54,3.396,H,2023-04-05 02:54
2023-04-05,09:12,0.175,L,2023-04-05 09:12
2023-04-05,15:18,3.318,H,2023-04-05 15:18
2023-04-05,21:24,0.218,L,2023-04-05 21:24
2023-04-06,03:30,3.498,H,2023-04-06 03:30
2023-04-06,09:48,0.154,L,2023-04-06 09:48
2023-04-06,16:00,3.498,H,2023-04-06 16:00
2023-04-06,21:48,0.274,L,2023-04-06 21:48
2023-04-07,03:54,3.659,H,2023-04-07 03:54
2023-04-07,10:30,-0.032,L,2023-04-07 10:30
2023-04-07,16:18,3.415,H,2023-04-07 16:18
2023-04-07,22:30,0.065,L,2023-04-07 22:30
2023-04-08,04:42,3.435,H,2023-04-08 04:42
2023-04-08,11:00,-0.084,L,2023-04-08 11:00
2023-04-08,17:12,3.338,H,2023-04-08 17:12
2023-04-08,23:12,0.147,L,2023-04-08 23:12
2023-04-09,05:18,3.55,H,2023-04-09 05:18
2023-04-09,11:42,-0.098,L,2023-04-09 11:42
2023-04-09,17:48,3.299,H,2023-04-09 17:48
2023-04-09,23:48,0.2,L,2023-04-09 23:48
2023-04-10,05:54,3.563,H,2023-04-10 05:54
2023-04-10,12:24,-0.103,L,2023-04-10 12:24
2023-04-10,18:30,3.201,H,2023-04-10 18:30
2023-04-11,00:36,0.323,L,2023-04-11 00:36
2023-04-11,06:48,3.635,H,2023-04-11 06:48
2023-04-11,13:18,0.095,L,2023-04-11 13:18
2023-04-11,19:24,3.23,H,2023-04-11 19:24
2023-04-12,01:24,0.53,L,2023-04-12 01:24
2023-04-12,07:36,3.628,H,2023-04-12 07:36
2023-04-12,14:06,0.204,L,2023-04-12 14:06
2023-04-12,20:24,3.214,H,2023-04-12 20:24
2023-04-13,02:30,0.583,L,2023-04-13 02:30
2023-04-13,08:42,3.629,H,2023-04-13 08:42
2023-04-13,15:12,0.263,L,2023-04-13 15:12
2023-04-13,21:30,3.185,H,2023-04-13 21:30
2023-04-14,03:30,0.618,L,2023-04-14 03:30
2023-04-14,09:48,3.537,H,2023-04-14 09:48
2023-04-14,16:24,0.183,L,2023-04-14 16:24
2023-04-14,22:36,3.22,H,2023-04-14 22:36
2023-04-15,04:48,0.523,L,2023-04-15 04:48
2023-04-15,11:00,3.538,H,2023-04-15 11:00
2023-04-15,17:30,0.156,L,2023-04-15 17:30
2023-04-15,23:42,3.325,H,2023-04-15 23:42
2023-04-16,05:48,0.422,L,2023-04-16 05:48
2023-04-16,12:12,3.718,H,2023-04-16 12:12
2023-04-16,18:24,0.093,L,2023-04-16 18:24
2023-04-17,00:42,3.528,H,2023-04-17 00:42
2023-04-17,06:54,0.254,L,2023-04-17 06:54
2023-04-17,13:12,3.787,H,2023-04-17 13:12
2023-04-17,19:24,0.099,L,2023-04-17 19:24
2023-04-18,01:42,3.881,H,2023-04-18 01:42
2023-04-18,07:54,0.226,L,2023-04-18 07:54
2023-04-18,14:00,3.93,H,2023-04-18 14:00
2023-04-18,20:12,0.101,L,2023-04-18 20:12
2023-04-19,02:30,3.892,H,2023-04-19 02:30
2023-04-19,08:42,-0.049,L,2023-04-19 08:42
2023-04-19,14:54,3.825,H,2023-04-19 14:54
2023-04-19,21:00,-0.024,L,2023-04-19 21:00
2023-04-20,03:12,3.883,H,2023-04-20 03:12
2023-04-20,09:36,-0.272,L,2023-04-20 09:36
2023-04-20,15:42,3.608,H,2023-04-20 15:42
2023-04-20,21:42,0.048,L,2023-04-20 21:42
2023-04-21,03:54,3.815,H,2023-04-21 03:54
2023-04-21,10:18,-0.283,L,2023-04-21 10:18
2023-04-21,16:24,3.558,H,2023-04-21 16:24
2023-04-21,22:30,0.173,L,2023-04-21 22:30
2023-04-22,04:42,3.866,H,2023-04-22 04:42
2023-04-22,11:00,-0.134,L,2023-04-22 11:00
2023-04-22,17:12,3.441,H,2023-04-22 17:12
2023-04-22,23:12,0.273,L,2023-04-22 23:12
2023-04-23,05:18,3.755,H,2023-04-23 05:18
2023-04-23,11:48,-0.007,L,2023-04-23 11:48
2023-04-23,18:00,3.406,H,2023-04-23 18:00
2023-04-24,00:00,0.517,L,2023-04-24 00:00
2023-04-24,06:06,3.737,H,2023-04-24 06:06
2023-04-24,12:36,0.144,L,2023-04-24 12:36
2023-04-24,18:48,3.265,H,2023-04-24 18:48
2023-04-25,00:48,0.618,L,2023-04-25 00:48
2023-04-25,07:00,3.565,H,2023-04-25 07:00
2023-04-25,13:24,0.285,L,2023-04-25 13:24
2023-04-25,19:30,3.097,H,2023-04-25 19:30
2023-04-26,01:42,0.689,L,2023-04-26 01:42
2023-04-26,07:42,3.35,H,2023-04-26 07:42
2023-04-26,14:18,0.368,L,2023-04-26 14:18
2023-04-26,20:24,2.953,H,2023-04-26 20:24
2023-04-27,02:30,0.742,L,2023-04-27 02:30
2023-04-27,08:36,3.208,H,2023-04-27 08:36
2023-04-27,15:12,0.461,L,2023-04-27 15:12
2023-04-27,21:18,2.868,H,2023-04-27 21:18
2023-04-28,03:24,0.81,L,2023-04-28 03:24
2023-04-28,09:36,3.104,H,2023-04-28 09:36
2023-04-28,16:06,0.539,L,2023-04-28 16:06
2023-04-28,22:18,2.884,H,2023-04-28 22:18
2023-04-29,04:30,0.882,L,2023-04-29 04:30
2023-04-29,10:42,3.084,H,2023-04-29 10:42
2023-04-29,17:06,0.607,L,2023-04-29 17:06
2023-04-29,23:24,2.956,H,2023-04-29 23:24
2023-04-30,05:24,0.827,L,2023-04-30 05:24
2023-04-30,11:30,3.124,H,2023-04-30 11:30
2023-04-30,17:48,0.67,L,2023-04-30 17:48
2023-05-01,00:12,3.253,H,2023-05-01 00:12
2023-05-01,06:18,1.017,H,2023-05-01 06:18
2023-05-01,12:24,3.552,H,2023-05-01 12:24
2023-05-01,18:42,0.78,L,2023-05-01 18:42
2023-05-02,01:00,3.424,H,2023-05-02 01:00
2023-05-02,07:12,0.679,L,2023-05-02 07:12
2023-05-02,13:18,3.358,H,2023-05-02 13:18
2023-05-02,19:24,0.602,L,2023-05-02 19:24
2023-05-03,01:36,3.546,H,2023-05-03 01:36
2023-05-03,07:54,0.56,L,2023-05-03 07:54
2023-05-03,14:00,3.477,H,2023-05-03 14:00
2023-05-03,20:12,0.547,L,2023-05-03 20:12
2023-05-04,02:18,3.688,H,2023-05-04 02:18
2023-05-04,08:36,0.385,L,2023-05-04 08:36
2023-05-04,14:42,3.485,H,2023-05-04 14:42
2023-05-04,20:48,0.435,L,2023-05-04 20:48
2023-05-05,02:54,3.666,H,2023-05-05 02:54
2023-05-05,09:12,0.094,L,2023-05-05 09:12
2023-05-05,15:24,3.449,H,2023-05-05 15:24
2023-05-05,21:18,0.332,L,2023-05-05 21:18
2023-05-06,03:36,3.762,H,2023-05-06 03:36
2023-05-06,09:54,-0.102,L,2023-05-06 09:54
2023-05-06,16:00,3.457,H,2023-05-06 16:00
2023-05-06,22:00,0.334,L,2023-05-06 22:00
2023-05-07,04:12,3.877,H,2023-05-07 04:12
2023-05-07,10:36,-0.041,L,2023-05-07 10:36
2023-05-07,16:48,3.54,H,2023-05-07 16:48
2023-05-07,22:42,0.369,L,2023-05-07 22:42
2023-05-08,04:54,3.955,H,2023-05-08 04:54
2023-05-08,11:18,-0.046,L,2023-05-08 11:18
2023-05-08,17:30,3.553,H,2023-05-08 17:30
2023-05-08,23:30,0.437,L,2023-05-08 23:30
2023-05-09,05:42,3.889,H,2023-05-09 05:42
2023-05-09,12:06,-0.021,L,2023-05-09 12:06
2023-05-09,18:24,3.364,H,2023-05-09 18:24
2023-05-10,00:24,0.39,L,2023-05-10 00:24
2023-05-10,06:36,3.749,H,2023-05-10 06:36
2023-05-10,13:06,-0.033,L,2023-05-10 13:06
2023-05-10,19:18,3.309,H,2023-05-10 19:18
2023-05-11,01:18,0.454,L,2023-05-11 01:18
2023-05-11,07:30,3.724,H,2023-05-11 07:30
2023-05-11,14:00,0.065,L,2023-05-11 14:00
2023-05-11,20:18,3.322,H,2023-05-11 20:18
2023-05-12,02:24,0.478,L,2023-05-12 02:24
2023-05-12,08:36,3.656,H,2023-05-12 08:36
2023-05-12,15:06,0.155,L,2023-05-12 15:06
2023-05-12,21:24,3.347,H,2023-05-12 21:24
2023-05-13,03:24,0.508,L,2023-05-13 03:24
2023-05-13,09:42,3.603,H,2023-05-13 09:42
2023-05-13,16:06,0.129,L,2023-05-13 16:06
2023-05-13,22:18,3.393,H,2023-05-13 22:18
2023-05-14,04:36,0.329,L,2023-05-14 04:36
2023-05-14,10:48,3.533,H,2023-05-14 10:48
2023-05-14,17:12,0.127,L,2023-05-14 17:12
2023-05-14,23:30,3.404,H,2023-05-14 23:30
2023-05-15,05:36,0.193,L,2023-05-15 05:36
2023-05-15,12:00,3.478,H,2023-05-15 12:00
2023-05-15,18:06,0.151,L,2023-05-15 18:06
2023-05-16,00:24,3.61,H,2023-05-16 00:24
2023-05-16,06:42,0.102,L,2023-05-16 06:42
2023-05-16,12:54,3.567,H,2023-05-16 12:54
2023-05-16,19:00,0.276,L,2023-05-16 19:00
2023-05-17,01:18,3.787,H,2023-05-17 01:18
2023-05-17,07:30,0.084,L,2023-05-17 07:30
2023-05-17,13:42,3.544,H,2023-05-17 13:42
2023-05-17,20:00,0.192,L,2023-05-17 20:00
2023-05-18,02:00,3.696,H,2023-05-18 02:00
2023-05-18,08:30,-0.079,L,2023-05-18 08:30
2023-05-18,14:30,3.407,H,2023-05-18 14:30
2023-05-18,20:48,0.163,L,2023-05-18 20:48
2023-05-19,02:48,3.658,H,2023-05-19 02:48
2023-05-19,09:12,-0.162,L,2023-05-19 09:12
2023-05-19,15:24,3.353,H,2023-05-19 15:24
2023-05-19,21:24,0.236,L,2023-05-19 21:24
2023-05-20,03:30,3.688,H,2023-05-20 03:30
2023-05-20,10:00,-0.222,L,2023-05-20 10:00
2023-05-20,16:06,3.257,H,2023-05-20 16:06
2023-05-20,22:06,0.295,L,2023-05-20 22:06
2023-05-21,04:18,3.763,H,2023-05-21 04:18
2023-05-21,10:42,0.087,L,2023-05-21 10:42
2023-05-21,16:54,3.331,H,2023-05-21 16:54
2023-05-21,22:54,0.428,L,2023-05-21 22:54
2023-05-22,05:00,3.637,H,2023-05-22 05:00
2023-05-22,11:30,-0.061,L,2023-05-22 11:30
2023-05-22,17:42,3.188,H,2023-05-22 17:42
2023-05-22,23:42,0.658,L,2023-05-22 23:42
2023-05-23,05:42,3.482,H,2023-05-23 05:42
2023-05-23,12:06,0.058,L,2023-05-23 12:06
2023-05-23,18:24,3.059,H,2023-05-23 18:24
2023-05-24,00:18,0.583,L,2023-05-24 00:18
2023-05-24,06:24,3.335,H,2023-05-24 06:24
2023-05-24,12:54,0.21,L,2023-05-24 12:54
2023-05-24,19:12,3.046,H,2023-05-24 19:12
2023-05-25,01:06,0.747,L,2023-05-25 01:06
2023-05-25,07:18,3.39,H,2023-05-25 07:18
2023-05-25,13:48,0.394,L,2023-05-25 13:48
2023-05-25,19:54,2.975,H,2023-05-25 19:54
2023-05-26,01:54,0.761,L,2023-05-26 01:54
2023-05-26,08:06,3.173,H,2023-05-26 08:06
2023-05-26,14:30,0.391,L,2023-05-26 14:30
2023-05-26,20:48,2.854,H,2023-05-26 20:48
2023-05-27,02:48,0.696,L,2023-05-27 02:48
2023-05-27,08:54,3.005,H,2023-05-27 08:54
2023-05-27,15:24,0.346,L,2023-05-27 15:24
2023-05-27,21:42,2.85,H,2023-05-27 21:42
2023-05-28,03:42,0.752,L,2023-05-28 03:42
2023-05-28,09:48,2.98,H,2023-05-28 09:48
2023-05-28,16:12,0.482,L,2023-05-28 16:12
2023-05-28,22:30,2.935,H,2023-05-28 22:30
2023-05-29,04:42,0.64,L,2023-05-29 04:42
2023-05-29,10:48,2.913,H,2023-05-29 10:48
2023-05-29,17:06,0.57,L,2023-05-29 17:06
2023-05-29,23:24,3.106,H,2023-05-29 23:24
2023-05-30,05:36,0.596,L,2023-05-30 05:36
2023-05-30,11:48,2.957,H,2023-05-30 11:48
2023-05-30,17:54,0.5,L,2023-05-30 17:54
2023-05-31,00:12,3.148,H,2023-05-31 00:12
2023-05-31,06:36,0.412,L,2023-05-31 06:36
2023-05-31,12:36,2.959,H,2023-05-31 12:36
2023-05-31,18:42,0.412,L,2023-05-31 18:42
2023-06-01,00:54,3.32,H,2023-06-01 00:54
2023-06-01,07:12,0.272,L,2023-06-01 07:12
2023-06-01,13:24,3.12,H,2023-06-01 13:24
2023-06-01,19:24,0.448,L,2023-06-01 19:24
2023-06-02,01:36,3.562,H,2023-06-02 01:36
2023-06-02,08:00,0.149,L,2023-06-02 08:00
2023-06-02,14:06,3.264,H,2023-06-02 14:06
2023-06-02,20:06,0.433,L,2023-06-02 20:06
2023-06-03,02:18,3.727,H,2023-06-03 02:18
2023-06-03,08:48,-0.015,L,2023-06-03 08:48
2023-06-03,14:54,3.345,H,2023-06-03 14:54
2023-06-03,20:54,0.35,L,2023-06-03 20:54
2023-06-04,03:06,3.844,H,2023-06-04 03:06
2023-06-04,09:30,-0.037,L,2023-06-04 09:30
2023-06-04,15:36,3.504,H,2023-06-04 15:36
2023-06-04,21:42,0.432,L,2023-06-04 21:42
2023-06-05,03:48,4.051,H,2023-06-05 03:48
2023-06-05,10:18,-0.057,L,2023-06-05 10:18
2023-06-05,16:30,3.62,H,2023-06-05 16:30
2023-06-05,22:24,0.388,L,2023-06-05 22:24
2023-06-06,04:30,4.087,H,2023-06-06 04:30
2023-06-06,11:06,-0.084,L,2023-06-06 11:06
2023-06-06,17:18,3.634,H,2023-06-06 17:18
2023-06-06,23:18,0.366,L,2023-06-06 23:18
2023-06-07,05:42,4.12,H,2023-06-07 05:42
2023-06-07,12:00,-0.003,L,2023-06-07 12:00
2023-06-07,18:12,3.649,H,2023-06-07 18:12
2023-06-08,00:12,0.401,L,2023-06-08 00:12
2023-06-08,06:24,4.019,H,2023-06-08 06:24
2023-06-08,12:54,-0.026,L,2023-06-08 12:54
2023-06-08,19:12,3.536,H,2023-06-08 19:12
2023-06-09,01:12,0.359,L,2023-06-09 01:12
2023-06-09,07:30,3.859,H,2023-06-09 07:30
2023-06-09,13:48,-0.013,L,2023-06-09 13:48
2023-06-09,20:06,3.533,H,2023-06-09 20:06
2023-06-10,02:18,0.344,L,2023-06-10 02:18
2023-06-10,08:24,3.757,H,2023-06-10 08:24
2023-06-10,14:48,0.06,L,2023-06-10 14:48
2023-06-10,21:12,3.525,H,2023-06-10 21:12
2023-06-11,03:18,0.349,L,2023-06-11 03:18
2023-06-11,09:24,3.56,H,2023-06-11 09:24
2023-06-11,15:48,0.081,L,2023-06-11 15:48
2023-06-11,22:12,3.51,H,2023-06-11 22:12
2023-06-12,04:18,0.293,L,2023-06-12 04:18
2023-06-12,10:30,3.482,H,2023-06-12 10:30
2023-06-12,16:54,0.214,L,2023-06-12 16:54
2023-06-12,23:06,3.563,H,2023-06-12 23:06
2023-06-13,05:18,0.297,L,2023-06-13 05:18
